cell_name,frxn_cell.type_BEC_DDC,frxn_cell.type_BEC_normal,frxn_cell.type_Dendritic cell.Fetal_liver,frxn_cell.type_Erythroblast_Hbb_bs high.Embryonic_Mesenchyme,frxn_cell.type_Erythroblast_Klf1 high.Fetal_liver,frxn_cell.type_Erythroid Cell.Embryonic_Mesenchyme,frxn_cell.type_Ganglion cell_Mapt high.Embryonic_Mesenchyme,frxn_cell.type_Hepatocyte_DDC,frxn_cell.type_Hepatocyte_normal,frxn_cell.type_Macrophage.Embryonic_Mesenchyme,frxn_cell.type_MEF.Trophoblast_Stem_Cell,frxn_cell.type_Muscle.Embryonic_Mesenchyme,frxn_cell.type_Neuron_Igfbpl1 high.Embryonic_Mesenchyme,frxn_cell.type_Neutrophil_Elane high.Fetal_liver,frxn_cell.type_Stem and progenitor cell.Fetal_liver,frxn_cell.type_Stromal Cell_Agtr2 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cnmd high.Embryonic_Mesenchyme,frxn_cell.type_Stromal cell_Cxcl12 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cxcl14 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_fabp7 high.Embryonic_Mesenchyme,Lagrangian,Error
Cell_1724,-3.17534579665235e-17,1.8457668530966e-19,-1.47699625284654e-19,4.52286442215689e-19,1.70533453787906e-17,0.0469018190818745,9.20783185536339e-17,1.01620155173023e-18,-1.92792005169087e-18,1.06617325054113e-18,1.87065472987039e-17,0.127778817143291,-3.02766456422394e-18,-3.03236384282969e-17,-1.65116941036213e-16,3.53306407162317e-19,0,-1.99279489011408e-18,-2.64700779282209e-17,0.636419389172234,0,997.080177338406
Cell_1725,-1.08620554895983e-18,0,4.16579533654406e-17,-4.28049135050618e-18,-4.44787793676801e-17,-3.84828722733535e-18,-4.44529666300169e-18,8.8014314922627e-18,-1.50971614534615e-17,1.25283568232099e-18,0.0192616263557128,3.42288377134857e-17,-3.35144908231609e-17,1.6207481742655e-17,-2.78552974598965e-18,0.0737974554851669,0.0201657938688361,-1.50127643482501e-17,-1.81141603940496e-17,0.724954750151505,0,1016.60947186156
Cell_1726,4.77630268449338e-18,7.40484284740656e-19,3.6458755335331e-18,-1.92851035496938e-17,3.47038103389337e-17,1.35922851974841e-17,-3.85416496271352e-18,1.49100522504555e-17,5.16552383426739e-19,0,0.0201278250359266,2.74820247869108e-17,-1.06923047562124e-17,-1.8672384829102e-17,1.0549445688879e-17,0.00730286619768834,0.112981739125792,1.43197203642271e-17,-1.61499078999802e-17,0.695464700996657,0,1008.88785027778
Cell_1727,0,-7.76653716103463e-20,-8.78315894855429e-18,0.00658399408532093,3.85792247140256e-17,0.042096110400769,3.52680551080207e-17,3.54866182674305e-17,1.46121337278774e-18,9.21355498071072e-18,0.0882962414276055,0.144340296314087,8.20380618946722e-17,-1.23193706903163e-17,-4.85295788476042e-17,8.22769837099079e-18,0.0852345282074777,2.09750989499693e-17,1.23809286115052e-17,0.466956128816814,0,1003.16367338647
Cell_1728,3.06016604369928e-18,1.31110930617265e-19,0.0017177565583828,0.0126493203305482,3.08670398851237e-17,0,-9.52214974261558e-18,4.49018482104302e-18,-1.92053131361985e-18,2.50514785878253e-17,1.55343003701808e-17,0.037350197589013,0.0087846119811578,-4.18787852591157e-18,-1.43639293043284e-16,-2.9775195669482e-17,1.90816121295049e-17,-5.59393560013045e-17,3.37293738593144e-18,0.764120385480873,0,1014.59268616876
Cell_1729,-2.42448073394836e-17,8.78681489676278e-18,1.36934581315389e-17,0.0329474341546779,-1.60181236024433e-17,3.59324405902838e-18,1.22660374576005e-17,-1.2654306116841e-17,-4.0786820074228e-18,-3.33115998974028e-19,0.0418488514565551,0.068103459768249,3.95142005922272e-18,-4.59403208064124e-18,0,5.00153698394015e-19,-9.88832085466862e-18,0,0,0.686020733561061,0,1016.51823092039
Cell_1730,1.50164326752205e-18,0.0256326969742853,1.55467450226194e-17,-8.55741172606505e-18,1.67995626982628e-17,0.0684100490568593,1.04881348007238e-19,-1.684615301105e-18,2.1303021013818e-19,4.10190221641029e-19,0,-3.46348823416376e-18,-1.91080650303032e-17,2.58400468925017e-17,3.01702546169532e-18,0.102387419081481,0.0718454280188057,1.34267627419596e-16,2.94640479179827e-17,0.559860151140924,0,1036.83142226102
Cell_1731,-8.83238267955318e-19,1.47962611681449e-17,4.3249908987132e-18,0.042334027241762,1.5684128025386e-17,0.00965478396750319,3.43880991609267e-20,-1.02939120147591e-17,-2.51378412989413e-18,9.75918951563893e-18,0.0260348235741951,0.14659838609707,2.16840434497101e-19,2.87409976500822e-17,-3.26411595345924e-20,-1.02574597372024e-17,1.65390149508068e-17,-7.01930913151413e-17,4.41688629473963e-17,0.584434385608585,0,1001.6676252478
Cell_1732,-1.13061433064835e-17,0,-1.00092862277758e-17,1.85076393841393e-17,-1.93033149449238e-17,-8.08084753588912e-19,-4.40492851044712e-18,0.00445329208424916,-5.13143746053735e-18,4.20104911486788e-20,1.13817523065847e-17,1.25846136609182e-18,1.1942472822733e-18,5.19972253094854e-18,-5.37667421987841e-17,-1.90477060773707e-17,-3.51688584555589e-17,3.88327095728732e-17,-1.66678027323935e-17,0.788474707941755,0,1034.86999200431
Cell_1733,5.56272073236563e-21,-1.08191500149406e-19,9.3905798194072e-20,1.96924311793738e-17,-1.96682622750831e-17,0,-6.28805575455044e-20,0.00421585984399344,-1.88265857791557e-17,1.84033170924554e-18,5.02095222257862e-19,7.63842642080902e-19,-3.27601303581931e-20,-1.05173109064307e-17,2.84644025633404e-18,4.82879413167228e-17,-6.26307722284174e-18,1.26509459201666e-17,0.0154499463753015,0.802417717386889,0,1018.10437131291
Cell_1734,-1.14919947776617e-18,-6.83849073983387e-20,1.43441789223412e-17,-2.28904418793872e-18,-4.11128393496802e-17,0.00198757584903998,-5.24113587714455e-18,-4.57733902653078e-18,0,0.153197474297459,0.121664054181994,0.00684209736452265,2.31248587837249e-18,5.38412132645474e-18,-9.37810969893669e-17,1.96731704282797e-17,-2.58523110617456e-18,-8.69611445923266e-17,2.84314043427703e-17,0.526731158995417,0,1023.9118066798
Cell_1735,0,2.1466209690793e-17,-1.79478175856959e-19,2.39490149979184e-19,2.62632868437863e-17,3.84965132416824e-18,8.9868583246735e-18,1.9438369305058e-17,-5.44547751591191e-18,0.00185631076899627,0.026433388628917,-3.38756468019113e-17,-2.55596590186291e-17,-3.41011753248626e-19,-8.93266967492596e-18,3.70660967881775e-18,8.86369288221255e-17,-8.11078322195838e-17,0,0.776702228732335,0,1004.60987901306
Cell_1736,0.0145887142767773,-3.81149748654724e-18,-1.10425210223629e-17,0,-1.81443797845541e-17,0.00501281710690367,2.08572632547237e-18,-2.39985962776946e-17,-1.19072050763256e-18,1.10470675744356e-17,2.46677067023865e-18,-1.78013112759384e-18,2.46882684255751e-18,-6.36130590240122e-18,1.23082480943737e-17,1.1202337002468e-17,-4.04211436776221e-18,-1.45322139362786e-17,9.97112768040119e-18,0.759761189823031,0,1027.60818197389
Cell_1737,6.96064406830194e-19,0.0223447226961466,1.59791077874213e-17,1.52964597883136e-18,-1.27709015350179e-17,0,-4.13593889098638e-18,-1.23028276514021e-17,2.03384983087695e-17,7.90444126990763e-18,6.29226997488128e-19,0.0885977118318708,0.0364799301661314,-1.24849255658135e-17,1.31665332833872e-17,2.62472831814137e-17,1.56772911079201e-17,-8.5346662609273e-21,-1.2546646663854e-18,0.632297867911901,0,1036.39946308474
Cell_1738,6.5221284157128e-19,0.0188197484227401,-6.58633774839022e-18,-8.70228353268555e-19,-2.11362818508158e-18,0.0881900791804689,2.48413816807571e-18,5.55613414570737e-19,0,3.75075876216531e-19,-6.13337592965622e-18,3.01478028590266e-17,1.07380803823154e-17,-2.76135976197856e-19,-3.97966422213931e-18,-1.63621282663916e-18,0.0398486984701445,0,0,0.644977712711952,0,1010.20106454812
Cell_1739,1.48337052274041e-20,0.00510242208880702,3.36174691179855e-17,-1.956058807455e-18,2.1466962562285e-17,0.285136498494545,1.28769135057557e-17,1.06216206327635e-17,6.81842330810812e-19,-4.71360302095073e-18,2.56103311282598e-18,1.405189346109e-17,0,-9.40186767943615e-19,-3.19212731126245e-17,0.0465455300903235,1.05241535046656e-17,-1.3518073507129e-17,7.99482246838096e-19,0.496629766090099,0,1010.63683677894
Cell_1740,0.00427669153574625,-6.22835188271778e-20,-2.35215633844064e-19,2.58637737495239e-19,-8.57406033224046e-19,-1.79847732341395e-18,-4.08340804139038e-17,-9.95054766967574e-18,-4.34820036991855e-18,1.69534925969363e-17,0.054215991028988,5.81290378836794e-17,-3.02250674101365e-17,2.5417728262962e-17,4.96898084881199e-17,0,0.0369529949854975,1.58881973273505e-17,5.34704055769705e-18,0.683723172007468,0,1038.01325502512
Cell_1741,1.36178700021985e-18,-2.28234939642927e-18,1.13926925307159e-17,0.0550379637816598,1.37330473808364e-17,-2.91968258762076e-18,-1.20101489157573e-17,-1.2561373669568e-17,-8.34841691695704e-19,-3.20400159061922e-18,-2.18356994184174e-18,1.2212231117675e-17,0.0100262501034636,0,0.00576586495103174,2.99251084438301e-17,0.0608941256456385,-1.41446155275459e-17,-1.13206634905523e-17,0.660741913626663,0,1028.17446924232
Cell_1742,7.05788183090331e-18,0,-1.45959068381896e-17,0.0641979763848431,2.40631097911244e-18,0.0171925785089658,2.12987114440748e-17,2.26390618912282e-18,8.50820482734323e-18,-1.19720232691478e-17,1.73061562836733e-17,0.0130266996731076,0.0571864123171648,1.33816088736823e-17,-6.7793137142952e-17,-4.11353536254851e-17,0.117880650839631,3.57558893388358e-17,1.60037382704991e-17,0.513243751756052,0,1016.25510223228
Cell_1743,-5.85216092858701e-19,8.24649942755178e-18,4.6347839948326e-17,-1.32304045655385e-17,3.45435314454732e-18,1.80495327283826e-18,-1.91051934381672e-17,3.09299399479043e-17,-9.69152701102271e-18,9.69902133348925e-19,0,7.00509127742403e-18,-2.34179652652579e-17,-5.06236577896624e-18,-3.28795475864682e-18,-3.62000725269773e-17,-5.91048948165838e-17,-1.171770699628e-16,0,0.75897609150448,0,996.891444684953
Cell_1744,0.00422022556072716,0.0162226139670425,4.8126124387995e-18,0.0409645790698537,-2.82770757681221e-17,-1.57568225305309e-19,2.30246827906934e-18,0,-2.97675817711335e-18,0.00265480303697791,2.82404384843683e-18,0.058234586720998,-1.09846951880607e-17,-6.47051972582043e-18,-2.32783115410996e-18,2.74240856895879e-17,1.062822015561e-17,-1.66799649363151e-17,1.13488078357004e-17,0.662976900187222,0,1027.58356264028
Cell_1745,1.89679946697734e-18,-3.04727663235298e-20,2.6332414738266e-18,0.0101416691576748,5.07916745149916e-18,-7.13677212220108e-19,3.25785490248238e-17,4.3319407994822e-18,0.0238380508513711,0.00384914616614098,0.0553572650465704,0.073345202532488,0.096459837302599,-1.70871788387733e-18,6.59900579128577e-18,-3.43123662394768e-17,-8.67361737988404e-19,-6.22312199596386e-19,-8.29127870137319e-18,0.520798931549271,0,1040.2750639726
Cell_1746,1.07504893302228e-17,-8.98934182251777e-19,9.24348364207915e-18,-1.00375049687173e-17,-1.0215875646678e-16,0.0383602716989669,5.20183433764702e-17,-7.24858342077934e-18,8.43536553525888e-18,1.32260889562045e-18,0.0735836828614469,0.083769703896616,0,-1.0632144173639e-17,-8.71607756079216e-17,0.0679282077504471,7.57610564824586e-17,2.4823829712737e-18,-3.38969037901626e-17,0.501772040432664,0,1003.10922152521
Cell_1747,-5.93484280224579e-18,1.05689599886621e-17,3.23181574376104e-18,-3.12484868635677e-18,9.75929594748844e-19,0.067135717103713,2.08862283062954e-17,6.77789143910583e-18,-5.783038396705e-19,9.95065474291939e-18,0.0635467033017159,-4.20737973485582e-17,2.15250270716067e-17,-8.31220080164785e-18,-2.83176876949104e-17,0.0383300710471261,0,0.0463938554719526,0.0833964426007203,0.478402072292064,0,1031.51209590723
Cell_1748,2.28456703671723e-17,3.2455583820528e-18,2.61082455777921e-17,0.0601688202145223,3.14457796266175e-17,0.0530677170033387,-1.64590292724422e-17,1.9122707873591e-18,1.03139818282621e-18,0,0.0627863586890495,0.0261107207646288,1.46310529227062e-17,9.74595706168621e-18,4.2490171638972e-17,-3.26663092287769e-18,-4.9467806265997e-19,-3.62614392778859e-17,-5.40562264472349e-17,0.562119035214423,0,983.949991320049
Cell_1749,-3.41505047920672e-17,-9.85666290469593e-18,5.06892792126467e-18,0.0506597965077809,3.14627258408781e-17,0.0163747214016262,3.31190966090431e-18,-4.1100086835445e-17,8.79308037082506e-18,3.41461122243222e-17,0.0243748415817844,0.0599906728873467,3.02438191873651e-18,-1.73484832404448e-17,-8.08993592359976e-18,-3.42103529842554e-18,0,-4.14972615747914e-18,0,0.603789006338511,0,993.236738866852
Cell_1750,0,-4.73025469936058e-18,1.19899765500291e-17,-1.27670394061113e-18,-2.35311569923021e-17,1.65793733145383e-18,0.200520504922168,0.00942591413429862,1.56161016956105e-18,-2.16224061433903e-17,0,7.27213403259251e-18,0.0788595796834048,-2.01897193969786e-17,-1.74324132746217e-17,-4.85489083410684e-18,-2.06118824478979e-17,6.91585956957062e-18,5.36802789144758e-17,0.520563890436894,0,1072.1728740473
Cell_1751,2.1096387596228e-17,5.4567735347923e-18,1.55365376285777e-18,0.0358880848909838,6.13611241217683e-18,2.26623317852075e-19,-1.75079933524607e-18,-4.67114113380091e-18,1.32630864285266e-18,1.57747516105617e-17,0,1.81215452704972e-17,1.29360749035573e-17,-1.69262596531259e-17,-4.34561695458484e-17,-1.01562496783017e-17,0.0740237177477079,-6.79130914002125e-18,0,0.621648008312671,0,981.3101369145
Cell_1752,-2.37906656219576e-17,-2.80383386735854e-18,6.51591550675644e-17,1.35525271560688e-20,2.09838162099222e-17,0.0735049708764635,-1.62256674856489e-17,-6.98042813805923e-18,-1.86214569463863e-19,-3.56930097413191e-17,0.0488729183555321,9.05770474455003e-19,-1.02387933828846e-17,1.68879456339829e-17,2.65105154604237e-18,8.99757449907106e-18,0.16923296655556,-3.96412309272148e-17,-2.77682070669826e-17,0.465480295654824,0,1003.15602156087
Cell_1753,-2.03786433632875e-17,-3.60932412947176e-18,1.01513519328243e-17,3.23153872842687e-18,6.54907342508439e-17,-1.34595444264296e-19,1.0990275441369e-16,4.72357314818948e-17,7.54708564993251e-18,-7.3331718964701e-19,0.0338342732083404,0,-7.57365518119438e-19,4.43654019022409e-17,-6.44403246604026e-17,0.0203434474599858,-6.82045403241392e-18,-1.99488583192288e-17,-1.03211626544146e-16,0.674214528794421,0,980.464637318909
Cell_1754,0,3.19883812683382e-18,1.14568583730268e-17,0.0653988380674717,2.03036422557889e-17,0.0207982245887387,0.0291850167292486,-2.51218610606297e-17,1.34298493450306e-19,0.019537425666691,0.111033870469975,0.0236364322885545,-4.46234361441963e-19,-7.79263533220415e-18,9.6647290598757e-18,5.57241274558956e-17,-2.28423908457188e-17,-5.07864342156626e-17,-5.03223350286398e-17,0.501395563242587,0,1011.81615936782
Cell_1755,-1.71033450060115e-18,0,-2.26686465932981e-18,-1.79217314860395e-18,1.0975474064386e-17,0.0529065827988379,2.94078389089617e-18,2.18764345998095e-17,6.34603479788956e-18,-8.78232338982557e-18,4.03814139883071e-18,4.79788753169732e-18,-4.42183272709673e-18,4.50476538863134e-18,-2.57603415495445e-17,-6.60819661436512e-18,-4.18675527538807e-18,1.31075476640063e-17,1.1696185950272e-18,0.677547735863289,0,1007.36250097982
Cell_1756,0,2.87833741071784e-18,-9.33850404411699e-18,0.00845382058513461,1.51004983814272e-17,0.0417530001109686,-1.82872600705697e-17,0.0151783549875119,0.0173981696937137,0.0267113085120968,-2.61635591125624e-18,-8.08214910450636e-18,-3.27503605098255e-18,0.00385727819994869,4.06456296224606e-18,7.84015159581802e-18,9.85351194288172e-19,8.71453808922495e-18,5.34831994557262e-17,0.510569985317034,0,979.344238599298
Cell_1757,7.63814943771376e-18,0.023725386345898,-2.49206344830904e-18,-1.36171908480053e-18,-2.77076167707051e-17,0.183959349285557,1.11103737800825e-17,0.000368204439705574,1.21017236329867e-18,8.67361737988404e-19,1.60964404014132e-18,-1.29128797725348e-17,1.58262615544726e-19,2.29203316535068e-17,4.49695608121034e-17,2.32887293623618e-20,0.0255113458722669,0.0190832651823422,-7.79797022286808e-18,0.230075168493686,0,784.033176574973
Cell_1758,0.00427790445913528,-7.99798920908667e-19,2.57542589902573e-20,5.93583664042332e-17,9.38673415216104e-18,-1.88837979807203e-17,-1.32354376042577e-18,0,-3.03509697978439e-17,-1.27307585245616e-17,-2.45952840608503e-17,-1.9636945239663e-17,0.0890811008328583,-1.09900429413956e-17,1.79056062365243e-17,1.11510458631452e-17,-1.62980328619654e-17,8.60565138075718e-19,0.0755873456293462,0.411433681279365,0,984.525559793672
Cell_1759,0.0140477984836962,0,-5.81251743852018e-18,-3.30053578468047e-17,4.38638025769737e-17,0.183216769660004,2.42853022300096e-20,-2.21284830888494e-19,1.36472341375166e-18,0.0638595424240341,-3.40581323687731e-18,-1.78655062019585e-17,-5.14683117058939e-18,-5.52224237119834e-17,-1.16083457472292e-16,0.072719956059179,6.5730824000137e-18,-5.71341217135904e-18,0.0300893041398396,0.233445653002581,0,920.97688395874
Cell_1760,-7.3361224231898e-19,0,8.35074986182142e-18,0.015365126945246,-1.05230144051677e-17,0.00171104165425314,9.28584588303137e-18,3.24373039465867e-18,3.26748906227943e-20,0.0465975064747465,4.69920507692957e-18,1.07592365211546e-17,0.174710461020681,-8.81342628686332e-20,-1.02417831133291e-18,9.66598768071963e-18,-1.60291904972916e-17,-2.19273139920067e-17,0,0.420026821094279,0,1007.27142976488
Cell_1761,1.40645067967641e-19,0.0349020441971447,4.44668589487384e-17,5.95361090189949e-18,4.43657157946763e-18,0.0236966132038053,0.056064584190406,0,-1.22498639529332e-18,0.104843762902944,-1.24199340829251e-18,-1.48482543124735e-17,0.0172638961102095,6.86765365288247e-18,-3.42716001093471e-18,2.64724114635311e-18,6.36663469142028e-17,1.02140724145197e-17,-6.65472833159148e-18,0.356811932169159,0,964.834769785699
Cell_1762,-9.09040530690647e-20,-9.48971235428966e-20,2.81639739551123e-17,-8.99451649623612e-19,1.48788645549325e-17,0.117294885306756,2.8253913634516e-18,-1.78269912185612e-17,1.82418576667342e-18,1.15737069707119e-17,-3.33665660207611e-17,1.75030372292358e-18,-5.86119113581924e-17,3.18735613728504e-17,2.71640127003557e-17,0,0.0517505902649618,-2.31193586489759e-17,1.90598411689796e-17,0.461156142395164,0,940.281994433454
Cell_1763,-1.83759028582294e-18,0.00539443127377754,0.0151175885075667,3.35492578907874e-17,-7.0402015666452e-17,0.0712041387109334,1.43312971899689e-18,3.62714741266827e-19,2.770504158184e-18,0.0752009297909612,0,0.0225350552282269,2.67536773027381e-17,-1.23108995992076e-17,2.59782037081999e-18,0.0497236271171415,-5.34433027352612e-18,0.042201883827719,0.00107975653192006,0.345228869953361,0,956.173661203061
Cell_1764,-5.68734699645902e-18,1.12415886653546e-18,-1.56374545225029e-17,0.0785311974853338,0,-2.82563445848004e-17,6.01414623615297e-18,-5.85249991830441e-19,3.03210414261969e-19,-1.5454162824865e-17,2.2381009187831e-18,0.0244966615469636,0.00148444279114462,8.16572292825197e-18,9.74923241328095e-19,-1.59563780663583e-17,0.016505542397411,0,1.91064405525075e-17,0.494178297332375,0,955.90637729635
Cell_1765,0,-2.6016525239087e-19,-1.27530083376466e-18,0.019282978912563,4.72067201940683e-18,0.00277916190598664,-1.39165834292803e-17,-5.00575129534348e-18,-2.77131189641444e-17,9.50999129633942e-20,1.9035609428321e-17,-1.69029182677275e-19,-8.46276093681761e-17,-1.88130082213586e-18,1.64510239800827e-17,0.0410613565554884,0.0911941288662761,-2.93655149448287e-18,-5.57896039824865e-17,0.538690137566688,0,996.252583847076
Cell_1766,-6.58470894741892e-18,0.0354806347342268,4.21016729092257e-18,0.00927042904927584,1.11845074539147e-17,0,-5.61464820555157e-18,-1.06959922624424e-17,-1.1330704961075e-18,-9.42861900359343e-20,0.0589814497235144,0.00429841224906271,-1.70444272869632e-17,-2.75778029220969e-18,-3.21721686429551e-18,1.39006082925082e-17,0.0216031651706592,-7.89332584612169e-19,2.05876801363618e-17,0.586302184079987,0,1029.45574960379
Cell_1767,0,3.01003542515829e-19,-2.01332184049589e-17,0.0262470424173691,1.63281081377824e-17,8.10426122906819e-18,5.29610229876859e-17,2.62530898744402e-18,-3.81490212380471e-19,7.69315465525451e-18,0.0658513659869675,0.108899108241423,-1.45859703954676e-17,6.27316274655639e-18,2.77684185305808e-18,-1.64734472091312e-17,0.0874300124476819,-1.26644784564652e-17,-6.19928303423253e-19,0.414871634005812,0,977.527396245872
Cell_1768,3.17945887644736e-19,-4.33680868994202e-19,-7.8619433758406e-18,-2.91872458249047e-18,-3.71496456209344e-17,0.0918940712313959,-5.0791645670355e-18,3.35257786929621e-17,-5.04032860854229e-19,-8.8740313078672e-18,0.0465290930498998,6.38454633826281e-17,-1.34061712699009e-17,3.02127555709872e-18,3.36803318845625e-18,-1.50018239755504e-17,-5.51185200990683e-17,1.36107035709648e-16,-6.08971749666687e-18,0.540382277812851,0,994.278525977169
Cell_1769,-1.14919947776617e-18,-6.83849073983387e-20,1.43441789223412e-17,-2.28904418793872e-18,-4.11128393496802e-17,0.00198757584903998,-5.24113587714455e-18,-4.57733902653078e-18,0,0.153197474297459,0.121664054181994,0.00684209736452265,2.31248587837249e-18,5.38412132645474e-18,-9.37810969893669e-17,1.96731704282797e-17,-2.58523110617456e-18,-8.69611445923266e-17,2.84314043427703e-17,0.526731158995417,0,1023.9118066798
Cell_1770,0.0115559832488842,-1.11161582256688e-17,8.62898928852497e-18,5.26357689033617e-18,1.48740699438155e-17,-3.37344773158026e-19,3.99452985311004e-18,5.48410478725931e-19,2.00851125917587e-17,-4.69483178621697e-20,0.00681223955137867,0.132454845435164,-8.02194726114255e-18,-2.82490085476925e-17,-3.66405014013453e-17,0.0824344455817156,-1.0467975211442e-18,2.60335908599207e-17,0,0.434113522900555,0,983.813375787776
